City	Division	Lat	Lon
Frankford, Ontario, Canada	North America	44.2012812	-77.5959798
Hudson's Hope, British Columbia, Canada	North America	56.031873	-121.90508
New World Island, Newfoundland and Labrador, Canada	North America	49.5605697	-54.6591081
Port Dover, Ontario, Canada	North America	42.7865225	-80.2032779
Girardville, Quebec, Canada	North America	49.0074587	-72.5581414
Valleyview, Alberta, Canada	North America	55.06916	-117.281106
Harrow, Ontario, Canada	North America	42.0355591	-82.918148
Ainsworth Hot Springs, British Columbia, Canada	North America	49.7355466	-116.9111897
Bloomfield Ridge, New Brunswick, Canada	North America	45.563524	-65.6857689
Levis, Quebec, Canada	North America	46.7382265	-71.2464592
Nackawic, New Brunswick, Canada	North America	45.9891389	-67.2412221
Saint-Paul-de-Montminy, Quebec, Canada	North America	46.731057	-70.3603289
Waterville, Quebec, Canada	North America	45.2773623	-71.8908875
Alert Bay, British Columbia, Canada	North America	50.5844855	-126.9254093
Lytton, British Columbia, Canada	North America	50.233258	-121.581404
Meaford, Ontario, Canada	North America	44.6059438	-80.5936871
Rustico, Prince Edward Island, Canada	North America	46.4582755	-63.3131925
Black Diamond, Alberta, Canada	North America	50.6883865	-114.2326442
Hartland, New Brunswick, Canada	North America	46.3012659	-67.5218462
Durham Sud, Quebec, Canada	North America	45.6580798	-72.3431063
Pontiac, Quebec, Canada	North America	45.5702933	-76.1089202
Twillingate, Newfoundland and Labrador, Canada	North America	49.6486948	-54.7622673
Redwood Meadows, Alberta, Canada	North America	50.9876643	-114.5093159
Cote Saint-Luc, Quebec, Canada	North America	45.4680498	-73.6729464
Bethany, Ontario, Canada	North America	44.1821907	-78.5672106
Buffalo Point, Manitoba, Canada	North America	49.012444	-95.239622
Saint-Gabriel-De-Brandon, Quebec, Canada	North America	46.2740235	-73.3514138
Nominingue, Quebec, Canada	North America	46.3972092	-75.0243765
Franklin, Quebec, Canada	North America	45.0440912	-73.8996322
Martensville, Saskatchewan, Canada	North America	52.2931212	-106.6578378
Brookfield, Nova Scotia, Canada	North America	45.2537508	-63.2795521
Notre-Dame-des-Sept-Douleurs, Quebec, Canada	North America	48.0255397	-69.4424346
Saint Jean Port Joli, Quebec, Canada	North America	47.2153806	-70.2694167
Saint-Irenee, Quebec, Canada	North America	47.567372	-70.2498019
Eastend, Saskatchewan, Canada	North America	49.514043	-108.8199661
Tumbler Ridge, British Columbia, Canada	North America	55.125795	-120.993154
Goderich, Ontario, Canada	North America	43.7428345	-81.7138942
L'Isle-aux-Grues, Quebec, Canada	North America	47.0666667	-70.55
Georgeville, Quebec, Canada	North America	45.139059	-72.252236
Rawdon, Quebec, Canada	North America	46.065488	-73.7340588
Little Sands, Prince Edward Island, Canada	North America	45.9656499	-62.652414
Bonshaw, Prince Edward Island, Canada	North America	46.1957804	-63.3542687
Natashquan, Quebec, Canada	North America	50.1657158	-61.8234354
Lac-Drolet, Quebec, Canada	North America	45.7203534	-70.8471811
Redcliff, Alberta, Canada	North America	50.0719947	-110.7818827
Vulcan, Alberta, Canada	North America	50.4031725	-113.2612478
Saint Charles, Ontario, Canada	North America	46.362467	-80.4167049
St-Mathieu-de-Beloeil, Quebec, Canada	North America	45.605068	-73.2478531
Blanc-Sablon, Quebec, Canada	North America	51.4264451	-57.1313148
Lone Butte, British Columbia, Canada	North America	51.554651	-121.20105
Watson Lake, Yukon, Canada	North America	60.062806	-128.710913
Oliver, British Columbia, Canada	North America	49.1823264	-119.550428
Esterel, Quebec, Canada	North America	46.0358127	-74.0261752
Ignace, Ontario, Canada	North America	49.415946	-91.658744
Mundleville, New Brunswick, Canada	North America	46.585942	-64.916287
Hedley, British Columbia, Canada	North America	49.357177	-120.076544
Wasaga Beach, Ontario, Canada	North America	44.5207419	-80.0160668
McGregor, Ontario, Canada	North America	42.1469743	-82.967186
Ear Falls, Ontario, Canada	North America	50.7558385	-93.3565202
Teslin, Yukon, Canada	North America	60.1686052	-132.7203711
Kamloops, British Columbia, Canada	North America	50.674522	-120.3272674
Singhampton, Ontario, Canada	North America	44.350193	-80.248215
Bowser, British Columbia, Canada	North America	49.4389905	-124.6835177
Canso, Nova Scotia, Canada	North America	45.3362846	-60.9944422
Margaree Valley, Nova Scotia, Canada	North America	46.35	-60.966667
Porters Lake, Nova Scotia, Canada	North America	44.7433333	-63.2972222
Windermere, British Columbia, Canada	North America	50.462525	-115.9886461
Chase, British Columbia, Canada	North America	50.8188483	-119.6845191
Port Albert, Ontario, Canada	North America	43.876743	-81.715186
Rock Creek, British Columbia, Canada	North America	49.0559264	-118.9976835
Riverview, New Brunswick, Canada	North America	46.0612537	-64.8052183
Saint-Lazare-de-Bellechasse, Quebec, Canada	North America	46.653007	-70.8069881
Spences Bridge, British Columbia, Canada	North America	50.414053	-121.359529
Peggy's Cove, Nova Scotia, Canada	North America	44.4934044	-63.9125577
Port au Choix, Newfoundland and Labrador, Canada	North America	50.7029112	-57.3511168
Kitchener, Ontario, Canada	North America	43.450301	-80.4831917
Head of Jeddore, Nova Scotia, Canada	North America	44.775792	-63.05537
Cobden, Ontario, Canada	North America	45.6273519	-76.8823605
Waterloo, Quebec, Canada	North America	45.3440765	-72.5164034
Saint-Cuthbert, Quebec, Canada	North America	46.1495387	-73.2277705
Maitland, Ontario, Canada	North America	44.6361691	-75.6118557
Stratford, Ontario, Canada	North America	43.3700007	-80.9822286
Mayne Island, British Columbia, Canada	North America	48.8380451	-123.2877314
Brossard, Quebec, Canada	North America	45.4514357	-73.4619103
Bay Bulls, Newfoundland and Labrador, Canada	North America	47.3185144	-52.8155283
Westlock, Alberta, Canada	North America	54.1521565	-113.851419
Shelburne, Ontario, Canada	North America	44.079119	-80.2011728
Brackendale, British Columbia, Canada	North America	49.7660145	-123.1491278
Barrhead, Alberta, Canada	North America	54.1230722	-114.4016742
Balfour, British Columbia, Canada	North America	49.62475	-116.962879
Tsawwassen, British Columbia, Canada	North America	49.018038	-123.0818253
Rosseau, Ontario, Canada	North America	45.2621936	-79.6435917
Stratford, Quebec, Canada	North America	45.8004073	-71.3028626
Tatamagouche, Nova Scotia, Canada	North America	45.7092048	-63.2941871
Buckinghorse River, British Columbia, Canada	North America	57.3851246	-122.8434221
Havre-Aubert, Quebec, Canada	North America	47.2333333	-61.9666667
Notre-Dame-de-la-Salette, Quebec, Canada	North America	45.765729	-75.584528
Victoriaville, Quebec, Canada	North America	46.0556724	-71.9589559
Orillia, Ontario, Canada	North America	44.6082465	-79.4196783
Brownsburg-Chatham, Quebec, Canada	North America	45.6608378	-74.4472133
Fort Liard, Northwest Territories, Canada	North America	60.2395738	-123.4733158
Errington, British Columbia, Canada	North America	49.2894701	-124.3591725
Notre-Dame-des-Pins, Quebec, Canada	North America	46.1844947	-70.7084411
Winnipegosis, Manitoba, Canada	North America	51.6499367	-99.9265578
Chambly, Quebec, Canada	North America	45.4391627	-73.2902463
Souris, Prince Edward Island, Canada	North America	46.3549799	-62.2518341
Hebertville, Quebec, Canada	North America	48.3357959	-71.6609379
Valemount, British Columbia, Canada	North America	52.83122	-119.264311
Norland, Ontario, Canada	North America	44.727445	-78.811733
Flin Flon, Manitoba, Canada	North America	54.7657685	-101.8762148
Newmarket, Ontario, Canada	North America	44.059187	-79.461256
Nakusp, British Columbia, Canada	North America	50.2398537	-117.8011055
Dawson, Yukon, Canada	North America	64.0600696	-139.4320347
Casselman, Ontario, Canada	North America	45.3107048	-75.0893653
Beachburg, Ontario, Canada	North America	45.7357254	-76.8631085
Whitewood, Saskatchewan, Canada	North America	50.329875	-102.2666277
Advocate Harbour, Nova Scotia, Canada	North America	45.3369594	-64.7831203
Saint-Gabriel-de-Valcartier, Quebec, Canada	North America	46.937554	-71.470228
Caledonia, Ontario, Canada	North America	43.0647528	-79.9550748
Roxton Pond, Quebec, Canada	North America	45.4775552	-72.6626335
Cardigan, Prince Edward Island, Canada	North America	46.2336872	-62.6217853
Ste. Anne, Manitoba, Canada	North America	49.669688	-96.647311
Bourget, Ontario, Canada	North America	45.4350506	-75.1581561
Danville, Quebec, Canada	North America	45.7849952	-72.0145063
La Scie, Newfoundland and Labrador, Canada	North America	49.9577008	-55.61196
Fernie, British Columbia, Canada	North America	49.5040452	-115.063065
Botwood, Newfoundland and Labrador, Canada	North America	49.1422983	-55.3440853
New London, Prince Edward Island, Canada	North America	46.4646714	-63.5111346
Behchoko, Northwest Territories, Canada	North America	62.827996	-116.049049
Mill Bay, British Columbia, Canada	North America	48.6505297	-123.5571899
Cache Creek, British Columbia, Canada	North America	50.8108099	-121.3233237
Ben Eoin, Nova Scotia, Canada	North America	45.9740292	-60.4339797
Big River, Saskatchewan, Canada	North America	53.8334823	-107.0312225
Port au Port, Newfoundland and Labrador, Canada	North America	48.556923	-58.71149
Nicolet, Quebec, Canada	North America	46.2274055	-72.6191742
Cape Anguille, Newfoundland and Labrador, Canada	North America	47.9007307	-59.4110946
Russell, Manitoba, Canada	North America	50.7803696	-101.2849376
La Sarre, Quebec, Canada	North America	48.805266	-79.2028572
Bridge Lake, British Columbia, Canada	North America	51.481605	-120.729613
Arnold's Cove, Newfoundland and Labrador, Canada	North America	47.7574448	-53.9887437
Boularderie, Nova Scotia, Canada	North America	46.1666669	-60.566667
Del Bonita, Alberta, Canada	North America	49.0294669	-112.78932
St. Albert, Alberta, Canada	North America	53.6304753	-113.625642
Elora, Ontario, Canada	North America	43.683715	-80.4305427
Brooklin, Ontario, Canada	North America	43.9631607	-78.9571069
Logan Lake, British Columbia, Canada	North America	50.4986205	-121.0328413
La Minerve, Quebec, Canada	North America	46.1817689	-74.9848597
Telkwa, British Columbia, Canada	North America	54.695016	-127.04761
West Dover, Nova Scotia, Canada	North America	44.4916579	-63.8752214
Lillooet, British Columbia, Canada	North America	50.6863017	-121.9367502
Cap-Chat, Quebec, Canada	North America	49.0940662	-66.6857394
Oxbow, Saskatchewan, Canada	North America	49.2272232	-102.1695336
Kipling, Saskatchewan, Canada	North America	50.1022893	-102.6323009
Kirkfield, Ontario, Canada	North America	44.563164	-78.979981
Hinton, Alberta, Canada	North America	53.4037088	-117.5718423
Noel, Nova Scotia, Canada	North America	45.295425	-63.748445
Doaktown, New Brunswick, Canada	North America	46.5537385	-66.1364081
Grimsby, Ontario, Canada	North America	43.1942126	-79.5624195
Roberts Creek, British Columbia, Canada	North America	49.4301881	-123.6495116
Morris, Manitoba, Canada	North America	49.3544829	-97.3646884
Gambo, Newfoundland and Labrador, Canada	North America	48.7850799	-54.2133023
Wells, British Columbia, Canada	North America	53.0859739	-121.6244177
Saint-Jean-de-Matha, Quebec, Canada	North America	46.2313463	-73.527589
Shuniah, Ontario, Canada	North America	48.671288	-88.6650479
Bassano, Alberta, Canada	North America	50.7894791	-112.4686447
Rossburn, Manitoba, Canada	North America	50.6683442	-100.8108714
Fort Providence, Northwest Territories, Canada	North America	61.3576238	-117.6606538
Labrador City, Newfoundland and Labrador, Canada	North America	52.9390014	-66.914216
Belleoram, Newfoundland and Labrador, Canada	North America	47.5267497	-55.4149733
Rosebud, Alberta, Canada	North America	51.299665	-112.950867
Pangnirtung, Nunavut, Canada	North America	66.1465578	-65.7012182
Harrison Mills, British Columbia, Canada	North America	49.241664	-121.945875
Brooks, Alberta, Canada	North America	50.5659752	-111.8991668
Shaunavon, Saskatchewan, Canada	North America	49.6463379	-108.4215787
Shippagan, New Brunswick, Canada	North America	47.7439284	-64.7056928
Warwick, Quebec, Canada	North America	45.949523	-71.9970864
Compton, Quebec, Canada	North America	45.2207021	-71.8009691
Strathmore, Alberta, Canada	North America	51.0378523	-113.4002873
Trois-Pistoles, Quebec, Canada	North America	48.1192674	-69.1652622
Saint-Mathieu-de-Rioux, Quebec, Canada	North America	48.178839	-68.973081
Saint-Cesaire, Quebec, Canada	North America	45.410364	-73.002159
Britt, Ontario, Canada	North America	45.774835	-80.556459
Sainte-Lucie-des-Laurentides, Quebec, Canada	North America	46.1227681	-74.2011783
Saint Pacome, Quebec, Canada	North America	47.3957503	-69.9613881
Coronach, Saskatchewan, Canada	North America	49.1136432	-105.5230904
Saint-Joseph-du-Lac, Quebec, Canada	North America	45.5339469	-74.0279695
St. Martins, New Brunswick, Canada	North America	45.348151	-65.555624
Westville, Nova Scotia, Canada	North America	45.5606015	-62.7111798
Denman Island, British Columbia, Canada	North America	49.5629711	-124.7981005
